# SQM interaction energies (kcal/mol)
system	PM6	PM6-D3	PM6-D3H4	PM6-D3H4X	PM7	DFTB3	DFTB3-D3	DFTB3-D3H4	DFTB3-D3H4X	DFTB3-D3H5	DFTB3-D3H5X	GFN2-XTB
4.29.05	3.071	2.700	2.700	2.700	-8.295	~~~	~~~	~~~	~~~	~~~	~~~	-1.144
4.30.01	-0.637	-1.654	-1.654	-1.663	-7.839	~~~	~~~	~~~	~~~	~~~	~~~	-2.127
4.30.02	2.026	1.706	1.706	1.706	1.194	~~~	~~~	~~~	~~~	~~~	~~~	-0.990
4.30.03	-1.420	-1.785	-1.785	-1.785	-3.555	~~~	~~~	~~~	~~~	~~~	~~~	-2.210
4.30.04	4.148	3.668	3.668	3.668	-2.645	~~~	~~~	~~~	~~~	~~~	~~~	-1.547
4.30.05	0.587	0.200	0.200	0.200	-0.009	~~~	~~~	~~~	~~~	~~~	~~~	-1.274
4.31.01	-3.787	-4.085	-4.085	-4.089	-3.473	~~~	~~~	~~~	~~~	~~~	~~~	-0.361
4.31.02	-2.625	-2.809	-2.809	-2.809	-2.113	~~~	~~~	~~~	~~~	~~~	~~~	-0.160
4.31.03	-1.839	-1.999	-1.999	-1.999	-1.330	~~~	~~~	~~~	~~~	~~~	~~~	-0.160
4.31.04	-4.643	-4.720	-4.720	-4.720	-3.758	~~~	~~~	~~~	~~~	~~~	~~~	-0.118
4.31.05	-2.148	-2.314	-2.314	-2.314	-1.814	~~~	~~~	~~~	~~~	~~~	~~~	-0.220
4.31.06	-1.912	-1.939	-1.939	-1.939	-0.731	~~~	~~~	~~~	~~~	~~~	~~~	-0.040
4.31.07	-2.954	-3.217	-3.217	-3.217	-2.697	~~~	~~~	~~~	~~~	~~~	~~~	-0.202
4.32.01	-0.042	-0.457	-0.457	-0.462	-0.220	~~~	~~~	~~~	~~~	~~~	~~~	-0.413
4.32.02	-0.065	-0.524	-0.524	-0.524	-0.066	~~~	~~~	~~~	~~~	~~~	~~~	-0.400
4.32.03	-0.034	-0.404	-0.404	-0.404	-0.064	~~~	~~~	~~~	~~~	~~~	~~~	-0.336
4.32.04	-0.033	-0.165	-0.165	-0.165	-0.100	~~~	~~~	~~~	~~~	~~~	~~~	-0.173
4.32.05	-0.021	-0.308	-0.308	-0.308	-0.423	~~~	~~~	~~~	~~~	~~~	~~~	-0.292
4.32.06	0.039	-0.411	-0.411	-0.411	-0.165	~~~	~~~	~~~	~~~	~~~	~~~	-0.309
4.32.07	-0.012	-0.405	-0.405	-0.405	-0.079	~~~	~~~	~~~	~~~	~~~	~~~	-0.340
4.33.01	2.168	1.404	1.404	1.394	1.807	~~~	~~~	~~~	~~~	~~~	~~~	-1.049
4.33.02	0.507	0.091	0.091	0.091	0.291	~~~	~~~	~~~	~~~	~~~	~~~	-0.706
4.33.03	1.366	0.578	0.578	0.578	1.138	~~~	~~~	~~~	~~~	~~~	~~~	-1.044
4.33.04	0.526	0.124	0.124	0.124	0.344	~~~	~~~	~~~	~~~	~~~	~~~	-0.687
4.33.05	0.861	0.377	0.377	0.377	0.662	~~~	~~~	~~~	~~~	~~~	~~~	-0.718
4.33.06	1.607	0.781	0.781	0.781	1.263	~~~	~~~	~~~	~~~	~~~	~~~	-0.972
4.33.07	0.908	0.276	0.276	0.275	0.554	~~~	~~~	~~~	~~~	~~~	~~~	-0.956
4.34.01	2.346	1.534	1.534	1.522	-3.013	~~~	~~~	~~~	~~~	~~~	~~~	-1.329
4.34.02	7.533	6.945	6.945	6.945	-2.785	~~~	~~~	~~~	~~~	~~~	~~~	-1.093
4.34.03	11.365	10.521	10.521	10.521	-2.850	~~~	~~~	~~~	~~~	~~~	~~~	-1.714
4.34.04	6.488	5.702	5.702	5.702	-3.816	~~~	~~~	~~~	~~~	~~~	~~~	-1.226
4.34.05	5.714	5.221	5.221	5.221	-1.777	~~~	~~~	~~~	~~~	~~~	~~~	-0.859
4.34.06	8.011	7.222	7.222	7.222	-2.619	~~~	~~~	~~~	~~~	~~~	~~~	-1.453
4.34.07	0.115	-0.775	-0.775	-0.776	-3.278	~~~	~~~	~~~	~~~	~~~	~~~	-1.177
4.35.01	2.583	1.778	1.778	1.767	-16.060	~~~	~~~	~~~	~~~	~~~	~~~	-1.703
4.35.02	6.831	5.949	5.949	5.949	-17.502	~~~	~~~	~~~	~~~	~~~	~~~	-2.188
4.35.03	9.450	8.895	8.895	8.895	-12.710	~~~	~~~	~~~	~~~	~~~	~~~	-1.385
4.35.04	6.201	5.793	5.793	5.792	-17.314	~~~	~~~	~~~	~~~	~~~	~~~	-0.929
4.35.05	4.238	3.416	3.416	3.415	-17.398	~~~	~~~	~~~	~~~	~~~	~~~	-1.862
4.35.06	4.516	4.053	4.053	4.053	-17.219	~~~	~~~	~~~	~~~	~~~	~~~	-1.080
4.35.07	4.322	3.482	3.482	3.480	-15.219	~~~	~~~	~~~	~~~	~~~	~~~	-1.494
4.36.01	-3.145	-3.213	-3.213	-3.214	-2.440	~~~	~~~	~~~	~~~	~~~	~~~	-0.071
4.36.02	-6.826	-7.158	-7.158	-7.161	-6.237	~~~	~~~	~~~	~~~	~~~	~~~	-0.320
4.36.03	-2.713	-2.864	-2.864	-2.864	-2.517	~~~	~~~	~~~	~~~	~~~	~~~	-0.106
4.37.01	0.057	-0.194	-0.194	-0.194	-0.012	~~~	~~~	~~~	~~~	~~~	~~~	-0.141
4.37.02	0.101	-0.231	-0.231	-0.232	-0.083	~~~	~~~	~~~	~~~	~~~	~~~	-0.255
4.37.03	0.026	-0.223	-0.223	-0.223	-0.107	~~~	~~~	~~~	~~~	~~~	~~~	-0.217
4.38.01	0.432	0.011	0.011	0.010	0.263	~~~	~~~	~~~	~~~	~~~	~~~	-0.505
4.38.02	1.552	1.032	1.032	1.031	1.276	~~~	~~~	~~~	~~~	~~~	~~~	-0.636
4.38.03	0.652	0.246	0.246	0.246	0.540	~~~	~~~	~~~	~~~	~~~	~~~	-0.401
4.39.01	-0.765	-0.956	-0.956	-0.956	-0.773	~~~	~~~	~~~	~~~	~~~	~~~	-0.226
4.39.02	-2.714	-3.742	-3.742	-3.753	-3.337	~~~	~~~	~~~	~~~	~~~	~~~	-1.579
4.39.03	-1.226	-1.640	-1.640	-1.641	-1.314	~~~	~~~	~~~	~~~	~~~	~~~	-0.588
4.40.01	0.822	-0.211	-0.211	-0.222	-3.201	~~~	~~~	~~~	~~~	~~~	~~~	-2.085
4.40.02	2.966	2.777	2.777	2.777	-0.195	~~~	~~~	~~~	~~~	~~~	~~~	-0.267
4.40.03	3.700	3.276	3.276	3.276	-0.293	~~~	~~~	~~~	~~~	~~~	~~~	-0.736
4.41.01	-1.553	-1.782	-1.782	-1.783	-1.576	~~~	~~~	~~~	~~~	~~~	~~~	-0.155
4.41.02	-0.529	-0.606	-0.606	-0.606	-0.281	~~~	~~~	~~~	~~~	~~~	~~~	-0.093
4.41.03	-3.290	-3.578	-3.578	-3.579	-3.449	~~~	~~~	~~~	~~~	~~~	~~~	-0.292
4.42.01	1.177	0.836	0.836	0.836	4.326	~~~	~~~	~~~	~~~	~~~	~~~	-0.387
4.42.02	0.831	0.357	0.357	0.356	2.553	~~~	~~~	~~~	~~~	~~~	~~~	-0.460
4.42.03	0.858	0.489	0.489	0.489	2.931	~~~	~~~	~~~	~~~	~~~	~~~	-0.248
4.43.01	0.235	-0.364	-0.364	-0.364	-0.162	~~~	~~~	~~~	~~~	~~~	~~~	-0.996
4.43.02	0.099	-0.218	-0.218	-0.218	-2.312	~~~	~~~	~~~	~~~	~~~	~~~	-0.566
4.43.03	0.839	0.279	0.279	0.279	0.591	~~~	~~~	~~~	~~~	~~~	~~~	-0.763
4.44.01	-1.395	-2.004	-2.004	-2.004	-1.335	~~~	~~~	~~~	~~~	~~~	~~~	-1.266
4.44.02	-1.965	-2.520	-2.520	-2.521	-2.025	~~~	~~~	~~~	~~~	~~~	~~~	-0.942
4.44.03	-1.342	-1.958	-1.958	-1.958	-1.317	~~~	~~~	~~~	~~~	~~~	~~~	-1.308
4.45.01	3.347	2.834	2.834	2.834	0.683	~~~	~~~	~~~	~~~	~~~	~~~	-1.237
4.45.02	3.748	3.346	3.346	3.346	-1.694	~~~	~~~	~~~	~~~	~~~	~~~	-0.848
4.45.03	-2.507	-2.794	-2.794	-2.794	-5.316	~~~	~~~	~~~	~~~	~~~	~~~	-0.896
4.46.01	-0.872	-0.940	-0.940	-0.940	-0.684	~~~	~~~	~~~	~~~	~~~	~~~	-0.141
4.46.02	-0.916	-1.012	-1.012	-1.012	-0.297	~~~	~~~	~~~	~~~	~~~	~~~	-0.485
4.46.03	-1.225	-1.313	-1.313	-1.313	-0.519	~~~	~~~	~~~	~~~	~~~	~~~	-0.287
4.47.01	0.037	-0.084	-0.084	-0.084	0.194	~~~	~~~	~~~	~~~	~~~	~~~	-0.376
4.47.02	-0.595	-0.970	-0.970	-0.970	-0.208	~~~	~~~	~~~	~~~	~~~	~~~	-0.556
4.47.03	0.049	-0.341	-0.341	-0.341	-0.036	~~~	~~~	~~~	~~~	~~~	~~~	-0.357
4.48.01	-1.527	-2.128	-2.128	-2.128	-0.290	~~~	~~~	~~~	~~~	~~~	~~~	-1.353
4.48.02	0.757	0.191	0.191	0.190	0.494	~~~	~~~	~~~	~~~	~~~	~~~	-1.065
4.48.03	0.721	0.216	0.216	0.216	0.541	~~~	~~~	~~~	~~~	~~~	~~~	-0.659
4.49.01	0.720	0.579	0.579	0.579	0.269	~~~	~~~	~~~	~~~	~~~	~~~	-0.965
4.49.02	0.171	0.051	0.051	0.051	-0.185	~~~	~~~	~~~	~~~	~~~	~~~	-0.624
4.49.03	-1.772	-2.372	-2.372	-2.372	-2.082	~~~	~~~	~~~	~~~	~~~	~~~	-1.560
4.50.01	-3.861	-4.155	-4.155	-4.155	-5.224	~~~	~~~	~~~	~~~	~~~	~~~	-1.034
4.50.02	-6.023	-6.617	-6.617	-6.617	-3.453	~~~	~~~	~~~	~~~	~~~	~~~	-1.945
4.50.03	2.291	1.781	1.781	1.780	-0.169	~~~	~~~	~~~	~~~	~~~	~~~	-1.503
4.51.01	-1.012	-1.072	-1.072	-1.072	-0.449	~~~	~~~	~~~	~~~	~~~	~~~	-0.179
4.51.02	-1.517	-1.758	-1.758	-1.759	-1.363	~~~	~~~	~~~	~~~	~~~	~~~	-0.344
4.51.03	-2.018	-2.170	-2.170	-2.170	-1.580	~~~	~~~	~~~	~~~	~~~	~~~	-0.369
4.52.01	-2.791	-3.171	-3.171	-3.171	-0.403	~~~	~~~	~~~	~~~	~~~	~~~	-0.859
4.52.02	-0.040	-0.344	-0.344	-0.345	-0.117	~~~	~~~	~~~	~~~	~~~	~~~	-0.318
4.52.03	-0.237	-0.633	-0.633	-0.633	-0.152	~~~	~~~	~~~	~~~	~~~	~~~	-0.538
4.53.01	0.877	0.332	0.332	0.331	0.742	~~~	~~~	~~~	~~~	~~~	~~~	-1.347
4.53.02	-2.765	-3.331	-3.331	-3.331	0.085	~~~	~~~	~~~	~~~	~~~	~~~	-1.844
4.53.03	-10.750	-11.066	-11.066	-11.066	0.149	~~~	~~~	~~~	~~~	~~~	~~~	-0.984
4.54.01	-1.382	-1.921	-1.921	-1.921	-3.263	~~~	~~~	~~~	~~~	~~~	~~~	-1.840
4.54.02	-1.491	-2.054	-2.054	-2.054	-3.265	~~~	~~~	~~~	~~~	~~~	~~~	-1.859
4.54.03	-2.030	-2.559	-2.559	-2.559	-3.281	~~~	~~~	~~~	~~~	~~~	~~~	-1.385
4.55.01	3.506	3.008	3.008	3.008	-13.340	~~~	~~~	~~~	~~~	~~~	~~~	-2.004
4.55.02	3.048	2.519	2.519	2.519	-12.671	~~~	~~~	~~~	~~~	~~~	~~~	-2.060
4.55.03	8.244	7.774	7.774	7.774	-9.149	~~~	~~~	~~~	~~~	~~~	~~~	-1.616
4.56.01	-0.270	-0.297	-0.297	-0.297	-0.263	~~~	~~~	~~~	~~~	~~~	~~~	-0.012
4.57.01	-1.000	-1.048	-1.048	-1.048	-0.962	~~~	~~~	~~~	~~~	~~~	~~~	-0.045
4.58.01	-0.603	-0.669	-0.669	-0.669	-0.549	~~~	~~~	~~~	~~~	~~~	~~~	-0.090
4.59.01	-0.799	-0.864	-0.864	-0.864	-0.733	~~~	~~~	~~~	~~~	~~~	~~~	-0.118
4.60.01	-0.407	-0.468	-0.468	-0.468	-0.330	~~~	~~~	~~~	~~~	~~~	~~~	-0.103
4.61.01	0.023	-0.059	-0.059	-0.059	-0.027	~~~	~~~	~~~	~~~	~~~	~~~	-0.052
4.62.01	0.053	-0.058	-0.058	-0.058	0.033	~~~	~~~	~~~	~~~	~~~	~~~	-0.103
4.63.01	-0.089	-0.205	-0.205	-0.205	-0.102	~~~	~~~	~~~	~~~	~~~	~~~	-0.174
4.64.01	-22.437	-22.554	-22.554	-22.554	-66.781	~~~	~~~	~~~	~~~	~~~	~~~	-0.200
4.65.01	0.148	-0.002	-0.002	-0.002	0.110	~~~	~~~	~~~	~~~	~~~	~~~	-0.228
4.66.01	0.163	0.018	0.018	0.018	0.132	~~~	~~~	~~~	~~~	~~~	~~~	-0.317
4.67.01	11.413	11.273	11.273	11.273	11.442	~~~	~~~	~~~	~~~	~~~	~~~	-0.385
4.68.01	0.663	0.523	0.523	0.523	-0.087	~~~	~~~	~~~	~~~	~~~	~~~	-0.396
4.69.01	8.566	8.437	8.437	8.437	-46.292	~~~	~~~	~~~	~~~	~~~	~~~	-0.454
4.70.01	-1.192	-1.316	-1.316	-1.316	-0.210	~~~	~~~	~~~	~~~	~~~	~~~	-0.507
