# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
3.18_100        -3.515         7.917        -1.440        -0.744        -5.544        -3.327
3.18_105        -2.553         5.442        -1.089        -0.511        -4.550        -3.260
3.18_110        -1.869         3.732        -0.829        -0.347        -3.740        -3.054
3.18_125        -0.784         1.188        -0.379        -0.105        -2.106        -2.186
3.18_150        -0.241         0.169        -0.116        -0.013        -0.857        -1.058
3.18_200        -0.052         0.003        -0.018        -0.000        -0.186        -0.253
3.19_080        -9.040        25.650        -2.262        -1.828       -11.344         1.176
3.19_085        -6.073        17.204        -1.521        -1.340        -9.108        -0.838
3.19_090        -4.070        11.466        -1.054        -0.937        -7.316        -1.911
3.19_095        -2.724         7.601        -0.748        -0.636        -5.881        -2.388
3.19_100        -1.821         5.014        -0.542        -0.422        -4.733        -2.505
3.19_105        -1.218         3.293        -0.399        -0.277        -3.815        -2.417
3.19_110        -0.817         2.156        -0.299        -0.180        -3.082        -2.221
3.19_125        -0.252         0.594        -0.136        -0.048        -1.652        -1.493
3.19_150        -0.041         0.066        -0.046        -0.005        -0.630        -0.656
3.19_200        -0.003         0.001        -0.009        -0.000        -0.128        -0.140
3.20_080        -5.730        16.968        -2.376        -1.570        -6.033         1.259
3.20_085        -3.962        11.377        -1.674        -1.165        -4.777        -0.201
3.20_090        -2.747         7.572        -1.208        -0.823        -3.787        -0.994
3.20_095        -1.915         5.008        -0.887        -0.564        -3.006        -1.364
3.20_100        -1.344         3.294        -0.661        -0.379        -2.390        -1.480
3.20_105        -0.953         2.156        -0.497        -0.252        -1.903        -1.449
3.20_110        -0.684         1.406        -0.378        -0.166        -1.520        -1.342
3.20_125        -0.278         0.383        -0.176        -0.046        -0.789        -0.906
3.20_150        -0.087         0.042        -0.058        -0.006        -0.289        -0.399
3.20_200        -0.019         0.000        -0.011        -0.000        -0.057        -0.087
3.21_080       -11.978        31.071        -1.668        -2.664       -12.479         2.281
3.21_085        -7.617        20.059        -0.952        -1.839        -9.804        -0.153
3.21_090        -4.828        12.891        -0.573        -1.220        -7.724        -1.455
3.21_095        -3.050         8.253        -0.362        -0.789        -6.105        -2.054
3.21_100        -1.921         5.266        -0.239        -0.502        -4.841        -2.238
3.21_105        -1.206         3.349        -0.164        -0.316        -3.853        -2.189
3.21_110        -0.754         2.125        -0.115        -0.198        -3.079        -2.021
3.21_125        -0.178         0.534        -0.047        -0.047        -1.613        -1.350
3.21_150        -0.011         0.052        -0.015        -0.004        -0.607        -0.585
3.21_200         0.001         0.000        -0.003        -0.000        -0.125        -0.126
3.22_080       -11.105        30.101        -1.890        -2.933       -13.964         0.210
3.22_085        -7.568        20.136        -1.128        -2.174       -11.181        -1.914
3.22_090        -5.181        13.389        -0.701        -1.542        -8.975        -3.010
3.22_095        -3.574         8.857        -0.452        -1.065        -7.222        -3.456
3.22_100        -2.496         5.833        -0.302        -0.723        -5.824        -3.512
3.22_105        -1.771         3.826        -0.208        -0.486        -4.708        -3.346
3.22_110        -1.283         2.502        -0.148        -0.324        -3.815        -3.069
3.22_125        -0.570         0.688        -0.063        -0.095        -2.069        -2.108
3.22_150        -0.246         0.077        -0.022        -0.013        -0.807        -1.011
3.22_200        -0.102         0.001        -0.005        -0.000        -0.170        -0.277
3.23_080       -15.314        33.808        -3.211        -2.814       -13.139        -0.671
3.23_085       -11.067        23.578        -1.928        -2.352       -10.626        -2.395
3.23_090        -8.043        16.353        -1.212        -1.809        -8.620        -3.331
3.23_095        -5.893        11.289        -0.797        -1.326        -7.011        -3.738
3.23_100        -4.365         7.763        -0.547        -0.944        -5.717        -3.809
3.23_105        -3.275         5.321        -0.389        -0.659        -4.673        -3.675
3.23_110        -2.496         3.637        -0.284        -0.454        -3.828        -3.426
3.23_125        -1.229         1.147        -0.126        -0.143        -2.138        -2.489
3.23_150        -0.531         0.163        -0.041        -0.021        -0.863        -1.293
3.23_200        -0.195         0.003        -0.007        -0.001        -0.186        -0.386
3.24_080       -10.170        23.291        -1.848        -2.582        -8.444         0.246
3.24_085        -7.347        15.929        -1.198        -2.020        -6.798        -1.434
3.24_090        -5.355        10.818        -0.814        -1.479        -5.485        -2.315
3.24_095        -3.946         7.305        -0.572        -1.041        -4.434        -2.688
3.24_100        -2.944         4.907        -0.411        -0.713        -3.589        -2.751
3.24_105        -2.226         3.282        -0.300        -0.480        -2.909        -2.634
3.24_110        -1.708         2.187        -0.222        -0.319        -2.361        -2.423
3.24_125        -0.837         0.635        -0.094        -0.089        -1.276        -1.661
3.24_150        -0.316         0.076        -0.026        -0.010        -0.483        -0.759
3.24_200        -0.069         0.001        -0.004        -0.000        -0.093        -0.166
3.25_080        -7.507        17.119        -1.782        -2.398        -5.471        -0.039
3.25_085        -5.353        11.521        -1.114        -1.805        -4.262        -1.014
3.25_090        -3.855         7.695        -0.726        -1.286        -3.337        -1.509
3.25_095        -2.812         5.104        -0.490        -0.887        -2.622        -1.707
3.25_100        -2.084         3.366        -0.339        -0.599        -2.068        -1.724
3.25_105        -1.573         2.208        -0.240        -0.398        -1.636        -1.639
3.25_110        -1.211         1.442        -0.172        -0.262        -1.299        -1.503
3.25_125        -0.624         0.394        -0.070        -0.073        -0.664        -1.038
3.25_150        -0.285         0.043        -0.020        -0.009        -0.238        -0.508
3.25_200        -0.101         0.000        -0.003        -0.000        -0.045        -0.150
3.26_080        -9.522        22.112        -1.961        -2.119        -8.256         0.254
3.26_085        -6.736        14.848        -1.199        -1.576        -6.533        -1.196
3.26_090        -4.811         9.903        -0.766        -1.109        -5.188        -1.972
3.26_095        -3.482         6.568        -0.508        -0.755        -4.133        -2.311
3.26_100        -2.561         4.334        -0.347        -0.504        -3.302        -2.380
3.26_105        -1.920         2.849        -0.244        -0.331        -2.646        -2.293
3.26_110        -1.470         1.866        -0.175        -0.216        -2.127        -2.122
3.26_125        -0.751         0.515        -0.071        -0.058        -1.129        -1.494
3.26_150        -0.345         0.058        -0.021        -0.007        -0.428        -0.743
3.26_200        -0.128         0.001        -0.003        -0.000        -0.089        -0.219
3.27_080       -14.949        32.604        -4.182        -3.656       -10.689        -0.871
3.27_085       -11.114        23.192        -2.584        -3.114        -8.619        -2.238
