# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
3.14_105        -6.548         8.546        -1.552        -1.126        -4.030        -4.710
3.14_110        -5.315         6.209        -1.184        -0.807        -3.361        -4.457
3.14_125        -2.943         2.368        -0.550        -0.287        -1.970        -3.382
3.14_150        -1.241         0.460        -0.171        -0.049        -0.837        -1.837
3.14_200        -0.315         0.016        -0.025        -0.001        -0.183        -0.509
3.15_080       -15.149        32.185        -3.226        -2.800       -10.347         0.662
3.15_085       -11.030        21.415        -2.188        -1.991        -8.248        -2.042
3.15_090        -8.123        14.172        -1.541        -1.373        -6.587        -3.451
3.15_095        -6.067         9.335        -1.114        -0.929        -5.270        -4.045
3.15_100        -4.604         6.122        -0.821        -0.620        -4.225        -4.148
3.15_105        -3.552         3.998        -0.612        -0.411        -3.395        -3.972
3.15_110        -2.789         2.601        -0.461        -0.271        -2.734        -3.653
3.15_125        -1.492         0.701        -0.206        -0.077        -1.451        -2.525
3.15_150        -0.681         0.075        -0.062        -0.010        -0.544        -1.222
3.15_200        -0.231         0.001        -0.010        -0.000        -0.105        -0.345
3.16_080       -12.140        26.213        -2.876        -1.734        -9.428         0.035
3.16_085        -8.941        17.893        -1.901        -1.357        -7.608        -1.914
3.16_090        -6.652        12.146        -1.304        -0.995        -6.148        -2.954
3.16_095        -5.012         8.204        -0.921        -0.703        -4.977        -3.408
3.16_100        -3.833         5.519        -0.666        -0.484        -4.036        -3.500
3.16_105        -2.980         3.699        -0.490        -0.329        -3.279        -3.380
3.16_110        -2.357         2.470        -0.366        -0.222        -2.671        -3.145
3.16_125        -1.294         0.724        -0.163        -0.066        -1.466        -2.266
3.16_150        -0.625         0.090        -0.051        -0.009        -0.581        -1.176
3.16_200        -0.236         0.001        -0.009        -0.000        -0.125        -0.369
3.17_080       -20.022        39.084        -5.330        -2.381       -12.602        -1.250
3.17_085       -15.507        28.319        -3.574        -2.270       -10.416        -3.447
3.17_090       -12.051        20.437        -2.479        -1.903        -8.625        -4.622
3.17_095        -9.413        14.701        -1.772        -1.494        -7.154        -5.133
3.17_100        -7.399        10.547        -1.301        -1.127        -5.942        -5.222
3.17_105        -5.858         7.548        -0.975        -0.828        -4.942        -5.055
3.17_110        -4.673         5.391        -0.743        -0.599        -4.116        -4.740
3.17_125        -2.498         1.947        -0.351        -0.214        -2.405        -3.521
3.17_150        -1.034         0.346        -0.116        -0.037        -1.026        -1.866
3.17_200        -0.269         0.010        -0.019        -0.001        -0.232        -0.511
3.18_080       -12.866        33.047        -4.925        -2.642       -12.212         0.402
3.18_085        -9.132        22.980        -3.495        -2.043        -9.940        -1.629
3.18_090        -6.499        15.912        -2.538        -1.502        -8.104        -2.731
3.18_095        -4.643        10.977        -1.876        -1.070        -6.617        -3.228
3.18_100        -3.334         7.548        -1.405        -0.746        -5.412        -3.348
3.18_105        -2.411         5.176        -1.062        -0.512        -4.434        -3.243
3.18_110        -1.757         3.539        -0.809        -0.348        -3.641        -3.016
3.18_125        -0.726         1.116        -0.370        -0.105        -2.045        -2.130
3.18_150        -0.218         0.156        -0.113        -0.014        -0.830        -1.018
3.18_200        -0.045         0.003        -0.017        -0.000        -0.180        -0.240
3.19_080        -8.901        24.776        -2.205        -1.836       -11.202         0.632
3.19_085        -5.976        16.574        -1.476        -1.345        -8.972        -1.195
3.19_090        -4.007        11.017        -1.020        -0.940        -7.192        -2.141
3.19_095        -2.685         7.282        -0.723        -0.637        -5.771        -2.535
3.19_100        -1.801         4.789        -0.524        -0.423        -4.638        -2.597
3.19_105        -1.211         3.136        -0.386        -0.277        -3.734        -2.472
3.19_110        -0.818         2.046        -0.289        -0.180        -3.013        -2.254
3.19_125        -0.262         0.557        -0.131        -0.048        -1.611        -1.495
3.19_150        -0.049         0.060        -0.044        -0.005        -0.614        -0.652
3.19_200        -0.006         0.001        -0.009        -0.000        -0.125        -0.140
3.20_080        -5.666        16.406        -2.361        -1.570        -5.919         0.890
3.20_085        -3.915        10.973        -1.655        -1.165        -4.675        -0.437
3.20_090        -2.714         7.286        -1.190        -0.823        -3.698        -1.139
3.20_095        -1.892         4.807        -0.872        -0.564        -2.930        -1.451
3.20_100        -1.331         3.154        -0.649        -0.379        -2.325        -1.529
3.20_105        -0.946         2.060        -0.489        -0.252        -1.849        -1.476
3.20_110        -0.682         1.340        -0.372        -0.166        -1.475        -1.354
3.20_125        -0.281         0.362        -0.173        -0.046        -0.764        -0.903
3.20_150        -0.089         0.039        -0.057        -0.006        -0.280        -0.394
3.20_200        -0.020         0.000        -0.011        -0.000        -0.055        -0.085
3.21_080       -11.529        29.893        -1.610        -2.664       -12.283         1.808
3.21_085        -7.322        19.266        -0.923        -1.839        -9.630        -0.448
3.21_090        -4.636        12.356        -0.558        -1.220        -7.575        -1.632
3.21_095        -2.927         7.891        -0.355        -0.789        -5.978        -2.158
3.21_100        -1.844         5.020        -0.236        -0.502        -4.734        -2.296
3.21_105        -1.159         3.183        -0.162        -0.316        -3.764        -2.218
3.21_110        -0.726         2.012        -0.114        -0.198        -3.005        -2.031
3.21_125        -0.174         0.500        -0.046        -0.047        -1.571        -1.340
3.21_150        -0.013         0.047        -0.015        -0.004        -0.591        -0.576
3.21_200         0.001         0.000        -0.003        -0.000        -0.122        -0.124
3.22_080       -10.632        28.747        -1.833        -2.933       -13.700        -0.351
3.22_085        -7.247        19.176        -1.100        -2.174       -10.952        -2.297
3.22_090        -4.969        12.716        -0.689        -1.542        -8.779        -3.262
3.22_095        -3.440         8.391        -0.448        -1.065        -7.055        -3.617
3.22_100        -2.415         5.512        -0.302        -0.723        -5.684        -3.611
3.22_105        -1.727         3.606        -0.210        -0.486        -4.590        -3.406
3.22_110        -1.263         2.351        -0.150        -0.324        -3.717        -3.102
3.22_125        -0.581         0.640        -0.064        -0.095        -2.013        -2.112
3.22_150        -0.262         0.070        -0.023        -0.013        -0.786        -1.013
3.22_200        -0.110         0.001        -0.005        -0.000        -0.166        -0.282
3.23_080       -14.974        32.577        -3.133        -2.814       -12.944        -1.288
3.23_085       -10.833        22.664        -1.892        -2.352       -10.451        -2.863
3.23_090        -7.888        15.684        -1.197        -1.809        -8.465        -3.674
