# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for R739x5
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
018.08_100      -5.300      13.771      -0.655      -0.425      -6.493       0.898
018.08_105      -3.458       8.765      -0.435      -0.341      -5.118      -0.587
018.08_110      -2.289       5.544      -0.315      -0.241      -4.042      -1.342
018.08_115      -1.548       3.491      -0.240      -0.161      -3.201      -1.659
018.08_125      -0.778       1.370      -0.153      -0.066      -2.028      -1.655
018.09_100      -4.566      12.450      -0.874      -0.529      -4.587       1.895
018.09_105      -2.661       8.056      -0.597      -0.410      -3.603       0.785
018.09_110      -1.470       5.188      -0.438      -0.283      -2.841       0.157
018.09_115      -0.735       3.334      -0.336      -0.183      -2.251      -0.169
018.09_125      -0.013       1.364      -0.210      -0.068      -1.427      -0.354
018.10_100      -2.800      10.049      -0.730      -0.476      -4.268       1.775
018.10_105      -1.317       6.429      -0.534      -0.339      -3.360       0.880
018.10_110      -0.428       4.100      -0.413      -0.220      -2.657       0.382
018.10_115       0.094       2.607      -0.329      -0.135      -2.110       0.127
018.10_125       0.542       1.046      -0.216      -0.044      -1.346      -0.017
018.11_100      -4.199      11.734      -1.085      -0.669      -4.069       1.711
018.11_105      -2.315       7.576      -0.758      -0.480      -3.177       0.846
018.11_110      -1.126       4.863      -0.561      -0.318      -2.490       0.367
018.11_115      -0.385       3.109      -0.432      -0.201      -1.960       0.131
018.11_125       0.343       1.259      -0.272      -0.073      -1.227       0.030
018.12_100      -1.632       7.777      -0.605      -0.489      -3.226       1.826
018.12_105      -0.566       4.835      -0.444      -0.306      -2.498       1.021
018.12_110       0.066       2.987      -0.345      -0.182      -1.944       0.583
018.12_115       0.430       1.838      -0.276      -0.104      -1.521       0.367
018.12_125       0.734       0.688      -0.187      -0.030      -0.946       0.260
018.13_100      -6.706      16.287      -1.401      -0.904      -5.573       1.702
018.13_105      -4.048      10.747      -0.924      -0.703      -4.415       0.657
018.13_110      -2.323       7.055      -0.657      -0.494      -3.511       0.070
018.13_115      -1.213       4.615      -0.494      -0.328      -2.803      -0.222
018.13_125      -0.058       1.958      -0.306      -0.130      -1.804      -0.340
018.14_100      -3.620      12.143      -0.620      -0.550      -6.412       0.941
018.14_105      -2.223       7.674      -0.421      -0.377      -5.056      -0.404
018.14_110      -1.366       4.821      -0.306      -0.246      -3.996      -1.093
018.14_115      -0.846       3.020      -0.233      -0.156      -3.171      -1.386
018.14_125      -0.343       1.171      -0.146      -0.061      -2.018      -1.397
018.15_100      -7.135      17.652      -1.494      -0.937      -6.092       1.994
018.15_105      -4.322      11.693      -0.982      -0.726      -4.868       0.795
018.15_110      -2.493       7.718      -0.702      -0.506      -3.910       0.107
018.15_115      -1.307       5.074      -0.533      -0.332      -3.152      -0.251
018.15_125      -0.064       2.180      -0.341      -0.127      -2.074      -0.426
018.16_100      -2.605       8.365      -0.674      -0.362      -3.184       1.539
018.16_105      -1.412       5.287      -0.502      -0.261      -2.460       0.651
018.16_110      -0.700       3.323      -0.388      -0.171      -1.910       0.154
018.16_115      -0.283       2.081      -0.307      -0.106      -1.488      -0.103
018.16_125       0.085       0.809      -0.196      -0.037      -0.916      -0.254
018.17_100      -1.826       7.025      -0.455      -0.376      -2.836       1.532
018.17_105      -0.933       4.337      -0.349      -0.247      -2.184       0.624
018.17_110      -0.414       2.665      -0.279      -0.153      -1.692       0.126
018.17_115      -0.120       1.630      -0.227      -0.091      -1.319      -0.126
018.17_125       0.128       0.603      -0.154      -0.030      -0.814      -0.266
018.18_100      -3.622      10.428      -0.722      -0.453      -4.146       1.485
018.18_105      -2.077       6.694      -0.519      -0.344      -3.247       0.506
018.18_110      -1.131       4.275      -0.396      -0.234      -2.554      -0.040
018.18_115      -0.561       2.721      -0.311      -0.150      -2.017      -0.318
018.18_125      -0.027       1.094      -0.199      -0.055      -1.273      -0.461
018.19_100      -5.723      15.026      -0.731      -0.488      -7.035       1.049
018.19_105      -3.676       9.619      -0.460      -0.397      -5.568      -0.480
018.19_110      -2.366       6.119      -0.316      -0.281      -4.417      -1.262
018.19_115      -1.531       3.874      -0.233      -0.187      -3.514      -1.592
018.19_125      -0.660       1.533      -0.141      -0.075      -2.248      -1.590
018.20_100      -4.256      11.818      -0.792      -0.496      -4.655       1.618
018.20_105      -2.515       7.640      -0.564      -0.383      -3.687       0.491
018.20_110      -1.435       4.918      -0.430      -0.263      -2.935      -0.145
018.20_115      -0.772       3.156      -0.341      -0.169      -2.347      -0.473
018.20_125      -0.132       1.292      -0.223      -0.062      -1.523      -0.648
019.01_100      -1.581       7.609      -0.555      -0.520      -3.155       1.798
019.01_105      -0.618       4.718      -0.431      -0.327      -2.450       0.892
019.01_110      -0.058       2.909      -0.346      -0.197      -1.910       0.398
019.01_115       0.255       1.790      -0.283      -0.115      -1.496       0.150
019.01_125       0.502       0.670      -0.192      -0.036      -0.932       0.011
019.02_100      -3.536       9.798      -0.289      -0.563      -3.984       1.427
019.02_105      -2.091       6.093      -0.182      -0.386      -3.112       0.322
019.02_110      -1.210       3.768      -0.128      -0.249      -2.441      -0.261
019.02_115      -0.677       2.319      -0.096      -0.155      -1.923      -0.532
019.02_125      -0.163       0.868      -0.059      -0.056      -1.210      -0.620
019.03_100      -0.229       5.781      -0.513      -0.409      -2.840       1.790
019.03_105       0.427       3.545      -0.418      -0.246      -2.210       1.099
019.03_110       0.773       2.164      -0.345      -0.142      -1.727       0.723
019.03_115       0.936       1.319      -0.287      -0.079      -1.357       0.531
019.03_125       0.993       0.485      -0.198      -0.020      -0.853       0.406
019.04_100      -3.125       9.510      -0.260      -0.568      -4.077       1.480
019.04_105      -1.746       5.938      -0.177      -0.388      -3.204       0.425
019.04_110      -0.911       3.687      -0.134      -0.249      -2.527      -0.135
019.04_115      -0.413       2.280      -0.108      -0.154      -2.002      -0.398
019.04_125       0.045       0.863      -0.073      -0.055      -1.274      -0.494
019.05_100      -1.588       7.376      -0.473      -0.449      -3.119       1.747
019.05_105      -0.630       4.571      -0.352      -0.287      -2.404       0.898
019.05_110      -0.082       2.821      -0.272      -0.176      -1.860       0.431
019.05_115       0.219       1.732      -0.214      -0.104      -1.444       0.190
019.05_125       0.445       0.648      -0.136      -0.034      -0.884       0.039
019.06_100      -0.458       5.980      -0.431      -0.377      -2.887       1.829
019.06_105       0.241       3.677      -0.335      -0.233      -2.229       1.121
019.06_110       0.608       2.251      -0.267      -0.138      -1.728       0.725
019.06_115       0.780       1.375      -0.215      -0.079      -1.346       0.514
019.06_125       0.842       0.508      -0.141      -0.023      -0.830       0.355
019.07_100      -1.759       8.910      -0.801      -0.648      -3.850       1.853
019.07_105      -0.576       5.601      -0.619      -0.397      -3.034       0.976
019.07_110       0.134       3.504      -0.498      -0.233      -2.401       0.506
019.07_115       0.548       2.188      -0.410      -0.132      -1.912       0.282
019.07_125       0.902       0.844      -0.287      -0.036      -1.229       0.194
019.08_100      -4.718      12.473      -0.529      -0.764      -5.040       1.421
019.08_105      -2.844       7.905      -0.324      -0.519      -4.002       0.217
019.08_110      -1.664       4.980      -0.219      -0.333      -3.190      -0.426
019.08_115      -0.927       3.125      -0.160      -0.206      -2.553      -0.722
019.08_125      -0.183       1.218      -0.099      -0.073      -1.658      -0.794
019.09_100      -2.810       9.950      -0.734      -0.646      -4.045       1.715
019.09_105      -1.376       6.303      -0.532      -0.413      -3.172       0.810
019.09_110      -0.498       3.973      -0.406      -0.253      -2.496       0.321
019.09_115       0.029       2.500      -0.320      -0.150      -1.973       0.086
019.09_125       0.514       0.979      -0.209      -0.048      -1.249      -0.012
019.10_100      -2.395       8.815      -0.652      -0.611      -3.579       1.577
019.10_105      -1.269       5.535      -0.518      -0.398      -2.812       0.538
019.10_110      -0.597       3.459      -0.426      -0.247      -2.220      -0.031
019.10_115      -0.205       2.155      -0.354      -0.149      -1.762      -0.315
019.10_125       0.141       0.829      -0.248      -0.050      -1.128      -0.456
019.11_100      -3.366       9.723      -0.242      -0.552      -4.155       1.409
019.11_105      -1.987       6.066      -0.155      -0.383      -3.275       0.266
019.11_110      -1.152       3.769      -0.113      -0.249      -2.595      -0.340
019.11_115      -0.649       2.332      -0.088      -0.155      -2.066      -0.627
019.11_125      -0.173       0.883      -0.056      -0.057      -1.329      -0.732
019.12_100      -3.211       9.992      -0.588      -0.614      -3.861       1.718
019.12_105      -1.812       6.330      -0.437      -0.417      -3.018       0.647
019.12_110      -0.963       3.991      -0.342      -0.267      -2.368       0.051
019.12_115      -0.456       2.508      -0.275      -0.165      -1.866      -0.254
019.12_125       0.011       0.982      -0.182      -0.059      -1.176      -0.424
019.13_100      -1.084       6.087      -0.423      -0.368      -2.500       1.711
019.13_105      -0.320       3.717      -0.320      -0.230      -1.897       0.950
019.13_110       0.104       2.260      -0.249      -0.138      -1.445       0.532
019.13_115       0.328       1.367      -0.197      -0.080      -1.105       0.313
019.13_125       0.477       0.496      -0.126      -0.025      -0.657       0.165
019.14_100       0.019       4.679      -0.385      -0.294      -2.233       1.786
019.14_105       0.525       2.826      -0.302      -0.177      -1.695       1.177
019.14_110       0.771       1.700      -0.242      -0.102      -1.292       0.835
019.14_115       0.870       1.020      -0.195      -0.057      -0.991       0.647
019.14_125       0.861       0.364      -0.127      -0.016      -0.593       0.489
