# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
2.02.01_090      -1.378       3.782      -0.169      -0.343      -2.916      -1.023
2.02.01_095      -0.918       2.378      -0.110      -0.227      -2.279      -1.156
2.02.01_100      -0.622       1.483      -0.074      -0.147      -1.782      -1.142
2.02.01_105      -0.431       0.918      -0.051      -0.093      -1.395      -1.053
2.02.01_110      -0.307       0.564      -0.036      -0.058      -1.094      -0.932
2.02.01_125      -0.136       0.126      -0.015      -0.014      -0.539      -0.577
2.02.01_150      -0.059       0.010      -0.005      -0.001      -0.184      -0.239
2.02.01_200      -0.019       0.000      -0.001      -0.000      -0.032      -0.052
2.02.04_080      -4.899      11.692      -0.488      -0.797      -5.766      -0.257
2.02.04_085      -3.387       7.911      -0.290      -0.618      -4.603      -0.988
2.02.04_090      -2.344       5.306      -0.179      -0.449      -3.674      -1.341
2.02.04_095      -1.627       3.530      -0.113      -0.314      -2.931      -1.455
2.02.04_100      -1.135       2.333      -0.073      -0.214      -2.339      -1.428
2.02.04_105      -0.798       1.532      -0.048      -0.143      -1.867      -1.324
2.02.04_110      -0.567       1.000      -0.032      -0.094      -1.493      -1.185
2.02.04_125      -0.220       0.270      -0.009      -0.026      -0.773      -0.758
2.02.04_150      -0.063       0.028      -0.001      -0.003      -0.277      -0.316
2.02.04_200      -0.012       0.000      -0.000      -0.000      -0.051      -0.063
2.02.06_080      -2.630       7.601      -0.346      -0.753      -3.881      -0.009
2.02.06_085      -1.768       4.923      -0.221      -0.511      -3.054      -0.630
2.02.06_090      -1.202       3.166      -0.147      -0.337      -2.406      -0.926
2.02.06_095      -0.830       2.023      -0.101      -0.218      -1.899      -1.025
2.02.06_100      -0.585       1.285      -0.071      -0.139      -1.501      -1.012
2.02.06_105      -0.422       0.812      -0.051      -0.088      -1.189      -0.939
2.02.06_110      -0.313       0.510      -0.038      -0.055      -0.945      -0.840
2.02.06_125      -0.151       0.123      -0.016      -0.013      -0.484      -0.541
2.02.06_150      -0.067       0.010      -0.005      -0.001      -0.174      -0.237
2.02.06_200      -0.022       0.000      -0.001      -0.000      -0.033      -0.056
2.03.01_080      -7.337      20.649      -1.080      -1.231     -10.858       0.143
2.03.01_085      -5.028      14.151      -0.670      -0.903      -8.814      -1.264
2.03.01_090      -3.443       9.649      -0.426      -0.636      -7.171      -2.027
2.03.01_095      -2.359       6.548      -0.277      -0.437      -5.846      -2.371
2.03.01_100      -1.618       4.423      -0.183      -0.294      -4.775      -2.448
2.03.01_105      -1.114       2.976      -0.123      -0.196      -3.911      -2.368
2.03.01_110      -0.771       1.995      -0.084      -0.129      -3.212      -2.201
2.03.01_125      -0.270       0.590      -0.029      -0.036      -1.815      -1.560
2.03.01_150      -0.064       0.073      -0.006      -0.004      -0.758      -0.759
2.03.01_200      -0.012       0.001      -0.001      -0.000      -0.180      -0.192
2.03.10_080      -8.095      24.459      -1.213      -1.535     -13.642      -0.026
2.03.10_085      -5.692      17.480      -0.797      -1.157     -11.311      -1.477
2.03.10_090      -3.983      12.437      -0.533      -0.845      -9.389      -2.313
2.03.10_095      -2.773       8.816      -0.363      -0.603      -7.807      -2.731
2.03.10_100      -1.921       6.227      -0.251      -0.424      -6.502      -2.871
2.03.10_105      -1.322       4.383      -0.176      -0.294      -5.424      -2.834
2.03.10_110      -0.903       3.073      -0.125      -0.202      -4.533      -2.689
2.03.10_125      -0.269       1.040      -0.047      -0.063      -2.682      -2.021
2.03.10_150      -0.016       0.163      -0.011      -0.008      -1.186      -1.059
2.03.10_200       0.013       0.003      -0.001      -0.000      -0.297      -0.282
2.03.13_080     -14.575      36.080      -1.752      -2.821     -16.618       0.313
2.03.13_085      -9.907      24.298      -1.067      -2.160     -13.408      -2.244
2.03.13_090      -6.760      16.286      -0.685      -1.562     -10.844      -3.565
2.03.13_095      -4.642      10.874      -0.462      -1.092      -8.789      -4.111
2.03.13_100      -3.214       7.236      -0.324      -0.747      -7.139      -4.188
2.03.13_105      -2.251       4.799      -0.235      -0.504      -5.809      -4.001
2.03.13_110      -1.599       3.175      -0.175      -0.337      -4.738      -3.675
2.03.13_125      -0.643       0.906      -0.080      -0.098      -2.613      -2.528
2.03.13_150      -0.221       0.108      -0.028      -0.013      -1.039      -1.192
2.03.13_200      -0.066       0.001      -0.005      -0.000      -0.222      -0.293
2.03.18_080      -4.139      12.911      -0.519      -0.842      -7.192       0.218
2.03.18_085      -2.828       8.932      -0.336      -0.610      -5.835      -0.677
2.03.18_090      -1.920       6.140      -0.222      -0.429      -4.740      -1.172
2.03.18_095      -1.297       4.197      -0.149      -0.296      -3.856      -1.402
2.03.18_100      -0.871       2.854      -0.102      -0.201      -3.144      -1.463
2.03.18_105      -0.582       1.932      -0.071      -0.135      -2.568      -1.423
2.03.18_110      -0.386       1.302      -0.049      -0.089      -2.104      -1.327
2.03.18_125      -0.107       0.390      -0.018      -0.025      -1.178      -0.939
2.03.18_150      -0.009       0.049      -0.004      -0.003      -0.483      -0.450
2.03.18_200       0.001       0.001      -0.001      -0.000      -0.111      -0.110
2.03.22_080     -17.137      43.233      -1.221      -2.901     -21.395       0.579
2.03.22_085     -11.232      29.102      -0.683      -2.329     -17.315      -2.456
2.03.22_090      -7.289      19.494      -0.422      -1.728     -14.052      -3.997
2.03.22_095      -4.670      13.002      -0.291      -1.224     -11.431      -4.614
2.03.22_100      -2.939       8.638      -0.218      -0.840      -9.321      -4.681
2.03.22_105      -1.802       5.717      -0.174      -0.565      -7.617      -4.441
2.03.22_110      -1.061       3.771      -0.143      -0.373      -6.240      -4.046
2.03.22_125      -0.084       1.062      -0.086      -0.100      -3.487      -2.695
2.03.22_150       0.166       0.122      -0.038      -0.008      -1.418      -1.176
2.03.22_200       0.091       0.001      -0.008       0.000      -0.314      -0.229
2.03.23_080      -9.607      26.587      -0.599      -1.679     -14.097       0.605
2.03.23_085      -6.359      17.676      -0.339      -1.259     -11.287      -1.569
2.03.23_090      -4.199      11.681      -0.204      -0.896      -9.057      -2.675
2.03.23_095      -2.769       7.677      -0.131      -0.618      -7.280      -3.121
2.03.23_100      -1.827       5.021      -0.089      -0.417      -5.865      -3.176
2.03.23_105      -1.208       3.269      -0.063      -0.277      -4.734      -3.013
2.03.23_110      -0.802       2.121      -0.046      -0.183      -3.832      -2.743
2.03.23_125      -0.249       0.567      -0.022      -0.051      -2.071      -1.826
2.03.23_150      -0.054       0.060      -0.008      -0.006      -0.808      -0.817
2.03.23_200      -0.014       0.001      -0.002      -0.000      -0.172      -0.187
2.03.26_080     -10.095      27.933      -0.670      -1.809     -14.850       0.509
2.03.26_085      -6.725      18.685      -0.382      -1.355     -11.969      -1.746
2.03.26_090      -4.469      12.435      -0.231      -0.968      -9.670      -2.903
2.03.26_095      -2.967       8.241      -0.147      -0.672      -7.829      -3.375
2.03.26_100      -1.970       5.443      -0.099      -0.458      -6.356      -3.440
2.03.26_105      -1.310       3.583      -0.070      -0.308      -5.171      -3.277
2.03.26_110      -0.874       2.352      -0.052      -0.206      -4.218      -2.998
2.03.26_125      -0.269       0.655      -0.025      -0.060      -2.333      -2.031
2.03.26_150      -0.051       0.075      -0.010      -0.007      -0.941      -0.934
2.03.26_200      -0.010       0.001      -0.002      -0.000      -0.210      -0.222
2.03.28_080      -8.574      24.551      -0.661      -1.536     -13.222       0.558
2.03.28_085      -5.780      16.578      -0.397      -1.122     -10.701      -1.422
2.03.28_090      -3.895      11.143      -0.251      -0.788      -8.686      -2.477
2.03.28_095      -2.627       7.460      -0.167      -0.540      -7.066      -2.941
2.03.28_100      -1.776       4.975      -0.117      -0.363      -5.764      -3.046
2.03.28_105      -1.205       3.308      -0.084      -0.242      -4.716      -2.939
2.03.28_110      -0.823       2.194      -0.063      -0.160      -3.869      -2.721
2.03.28_125      -0.275       0.627      -0.029      -0.045      -2.177      -1.899
2.03.28_150      -0.062       0.074      -0.011      -0.005      -0.903      -0.907
2.03.28_200      -0.012       0.001      -0.002      -0.000      -0.210      -0.224
2.03.31_080     -14.315      34.572      -2.244      -3.446     -14.266       0.301
2.03.31_085      -9.598      23.238      -1.238      -2.659     -11.361      -1.619
2.03.31_090      -6.435      15.512      -0.720      -1.920      -9.080      -2.643
2.03.31_095      -4.321      10.299      -0.447      -1.332      -7.282      -3.083
2.03.31_100      -2.913       6.805      -0.295      -0.900      -5.855      -3.158
2.03.31_105      -1.975       4.478      -0.207      -0.597      -4.721      -3.022
2.03.31_110      -1.350       2.935      -0.151      -0.392      -3.816      -2.775
2.03.31_125      -0.466       0.809      -0.070      -0.106      -2.053      -1.886
2.03.31_150      -0.115       0.089      -0.025      -0.011      -0.790      -0.852
2.03.31_200      -0.020       0.001      -0.005      -0.000      -0.165      -0.189
2.03.34_080      -5.218      16.500      -1.120      -1.729      -8.059       0.375
2.03.34_085      -3.679      11.073      -0.769      -1.272      -6.466      -1.114
2.03.34_090      -2.637       7.361      -0.546      -0.899      -5.193      -1.915
2.03.34_095      -1.931       4.848      -0.398      -0.618      -4.173      -2.273
2.03.34_100      -1.454       3.169      -0.295      -0.417      -3.359      -2.356
2.03.34_105      -1.128       2.055      -0.222      -0.278      -2.707      -2.280
2.03.34_110      -0.903       1.326      -0.169      -0.184      -2.187      -2.117
2.03.34_125      -0.544       0.344      -0.079      -0.052      -1.171      -1.502
2.03.34_150      -0.308       0.033      -0.026      -0.007      -0.450      -0.757
2.03.34_200      -0.126       0.000      -0.004      -0.000      -0.094      -0.224
2.03.37_080     -19.310      43.720      -2.910      -0.677     -17.227       3.597
2.03.37_085     -12.074      27.454      -1.405      -1.141     -13.268      -0.433
2.03.37_090      -7.537      17.099      -0.722      -1.011     -10.259      -2.430
2.03.37_095      -4.704      10.580      -0.401      -0.750      -7.957      -3.232
2.03.37_100      -2.940       6.508      -0.240      -0.513      -6.189      -3.374
2.03.37_105      -1.845       3.982      -0.153      -0.335      -4.827      -3.178
2.03.37_110      -1.164       2.424      -0.103      -0.213      -3.777      -2.832
2.03.37_125      -0.315       0.533      -0.036      -0.051      -1.853      -1.722
2.03.37_150      -0.057       0.040      -0.009      -0.004      -0.631      -0.661
2.03.37_200      -0.009       0.000      -0.001      -0.000      -0.112      -0.122
2.03.41_080     -16.739      36.019      -2.597      -1.751     -14.055       0.878
2.03.41_085     -11.387      23.795      -1.510      -1.549     -11.115      -1.766
2.03.41_090      -7.791      15.580      -0.927      -1.187      -8.798      -3.122
2.03.41_095      -5.378      10.122      -0.598      -0.845      -6.970      -3.669
2.03.41_100      -3.758       6.532      -0.402      -0.576      -5.528      -3.732
2.03.41_105      -2.666       4.190      -0.279      -0.383      -4.390      -3.528
2.03.41_110      -1.926       2.673      -0.199      -0.249      -3.492      -3.193
2.03.41_125      -0.821       0.675      -0.078      -0.065      -1.787      -2.076
2.03.41_150      -0.290       0.064      -0.020      -0.007      -0.634      -0.887
2.03.41_200      -0.070       0.000      -0.002      -0.000      -0.116      -0.188
2.03.45_080     -40.454      81.498     -10.728      -1.607     -25.405       3.304
2.03.45_085     -25.680      52.905      -5.035      -4.112     -19.659      -1.581
2.03.45_090     -16.204      33.969      -2.393      -4.062     -15.290      -3.979
2.03.45_095     -10.168      21.620      -1.175      -3.215     -11.939      -4.878
2.03.45_100      -6.347      13.665      -0.611      -2.297      -9.350      -4.941
2.03.45_105      -3.940       8.585      -0.342      -1.548      -7.340      -4.585
2.03.45_110      -2.431       5.364      -0.207      -1.005      -5.775      -4.055
2.03.45_125      -0.543       1.269      -0.069      -0.243      -2.860      -2.446
2.03.45_150      -0.024       0.106      -0.021      -0.019      -0.961      -0.919
2.03.45_200       0.008       0.001      -0.003      -0.000      -0.159      -0.154
2.03.49_080      -8.445      23.585      -1.355      -2.231     -12.081      -0.527
2.03.49_085      -6.068      17.214      -0.830      -1.766     -10.071      -1.522
