# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
2.03.34_085      -3.740      10.619      -0.776      -1.272      -6.331      -1.501
2.03.34_090      -2.709       7.038      -0.554      -0.899      -5.077      -2.201
2.03.34_095      -2.009       4.623      -0.406      -0.618      -4.074      -2.484
2.03.34_100      -1.533       3.014      -0.302      -0.417      -3.275      -2.513
2.03.34_105      -1.206       1.950      -0.229      -0.278      -2.637      -2.399
2.03.34_110      -0.977       1.254      -0.175      -0.184      -2.128      -2.209
2.03.34_125      -0.601       0.322      -0.082      -0.052      -1.138      -1.552
2.03.34_150      -0.342       0.030      -0.027      -0.007      -0.437      -0.782
2.03.34_200      -0.138       0.000      -0.004      -0.000      -0.092      -0.234
2.03.37_080     -18.493      42.089      -2.695      -0.677     -17.029       3.196
2.03.37_085     -11.495      26.347      -1.308      -1.141     -13.078      -0.675
2.03.37_090      -7.130      16.356      -0.680      -1.011     -10.086      -2.551
2.03.37_095      -4.419      10.082      -0.382      -0.750      -7.806      -3.275
2.03.37_100      -2.740       6.175      -0.232      -0.513      -6.059      -3.369
2.03.37_105      -1.704       3.760      -0.149      -0.335      -4.718      -3.146
2.03.37_110      -1.065       2.277      -0.101      -0.213      -3.686      -2.788
2.03.37_125      -0.278       0.492      -0.036      -0.051      -1.803      -1.676
2.03.37_150      -0.047       0.036      -0.009      -0.004      -0.613      -0.637
2.03.37_200      -0.007       0.000      -0.001      -0.000      -0.109      -0.117
2.03.41_080     -16.264      35.002      -2.441      -1.751     -13.902       0.643
2.03.41_085     -11.033      23.082      -1.423      -1.549     -10.970      -1.893
2.03.41_090      -7.529      15.084      -0.877      -1.187      -8.667      -3.176
2.03.41_095      -5.185       9.778      -0.569      -0.845      -6.855      -3.676
2.03.41_100      -3.616       6.293      -0.384      -0.576      -5.429      -3.712
2.03.41_105      -2.561       4.025      -0.268      -0.383      -4.306      -3.493
2.03.41_110      -1.848       2.559      -0.191      -0.249      -3.422      -3.151
2.03.41_125      -0.787       0.639      -0.076      -0.065      -1.747      -2.036
2.03.41_150      -0.279       0.059      -0.020      -0.007      -0.619      -0.866
2.03.41_200      -0.068       0.000      -0.002      -0.000      -0.113      -0.183
2.03.45_080     -38.689      78.209      -9.852      -1.607     -25.131       2.930
2.03.45_085     -24.422      50.526      -4.615      -4.112     -19.377      -2.001
2.03.45_090     -15.320      32.321      -2.205      -4.062     -15.024      -4.290
2.03.45_095      -9.551      20.502      -1.098      -3.215     -11.699      -5.060
2.03.45_100      -5.916      12.910      -0.582      -2.297      -9.140      -5.025
2.03.45_105      -3.639       8.076      -0.333      -1.548      -7.159      -4.604
2.03.45_110      -2.220       5.022      -0.208      -1.005      -5.622      -4.033
2.03.45_125      -0.466       1.168      -0.074      -0.243      -2.771      -2.386
2.03.45_150      -0.004       0.094      -0.023      -0.019      -0.928      -0.880
2.03.45_200       0.012       0.000      -0.003      -0.000      -0.154      -0.145
2.03.49_080      -7.971      22.552      -1.296      -2.231     -11.874      -0.821
2.03.49_085      -5.706      16.429      -0.799      -1.766      -9.888      -1.731
2.03.49_090      -4.065      11.913      -0.501      -1.346      -8.244      -2.243
2.03.49_095      -2.883       8.604      -0.319      -0.999      -6.885      -2.482
2.03.49_100      -2.035       6.190      -0.207      -0.728      -5.759      -2.538
2.03.49_105      -1.429       4.438      -0.136      -0.523      -4.825      -2.476
2.03.49_110      -0.999       3.171      -0.091      -0.372      -4.051      -2.341
2.03.49_125      -0.329       1.137      -0.029      -0.128      -2.426      -1.775
2.03.49_150      -0.040       0.195      -0.006      -0.020      -1.084      -0.955
2.03.49_200       0.005       0.005      -0.000      -0.000      -0.272      -0.262
2.03.52_080      -6.718      18.991      -0.721      -1.304     -11.006      -0.756
2.03.52_085      -4.794      13.670      -0.483      -0.997      -9.160      -1.764
2.03.52_090      -3.412       9.795      -0.330      -0.743      -7.631      -2.320
2.03.52_095      -2.422       6.988      -0.229      -0.542      -6.365      -2.571
2.03.52_100      -1.715       4.963      -0.161      -0.390      -5.315      -2.619
2.03.52_105      -1.212       3.508      -0.114      -0.277      -4.442      -2.538
2.03.52_110      -0.856       2.471      -0.082      -0.195      -3.719      -2.382
2.03.52_125      -0.302       0.846      -0.031      -0.066      -2.210      -1.763
2.03.52_150      -0.059       0.134      -0.007      -0.010      -0.979      -0.921
2.03.52_200      -0.006       0.003      -0.001      -0.000      -0.244      -0.249
2.03.54_080      -7.368      21.199      -1.055      -2.054     -11.602      -0.880
2.03.54_085      -5.281      15.459      -0.658      -1.618      -9.667      -1.766
2.03.54_090      -3.765      11.218      -0.416      -1.233      -8.062      -2.258
2.03.54_095      -2.670       8.104      -0.267      -0.917      -6.732      -2.482
2.03.54_100      -1.883       5.831      -0.174      -0.669      -5.630      -2.526
2.03.54_105      -1.321       4.179      -0.115      -0.482      -4.716      -2.455
2.03.54_110      -0.922       2.985      -0.077      -0.344      -3.957      -2.315
2.03.54_125      -0.300       1.067      -0.025      -0.120      -2.366      -1.744
2.03.54_150      -0.034       0.182      -0.005      -0.019      -1.056      -0.932
2.03.54_200       0.006       0.005      -0.000      -0.000      -0.265      -0.255
2.03.55_080     -20.152      42.618      -3.806      -4.100     -15.132      -0.573
2.03.55_085     -13.855      29.320      -2.125      -3.687     -12.090      -2.437
2.03.55_090      -9.506      20.010      -1.225      -2.944      -9.685      -3.350
2.03.55_095      -6.516      13.560      -0.738      -2.201      -7.774      -3.670
2.03.55_100      -4.471       9.132      -0.466      -1.579      -6.252      -3.635
2.03.55_105      -3.075       6.115      -0.309      -1.101      -5.035      -3.405
2.03.55_110      -2.125       4.074      -0.213      -0.754      -4.062      -3.079
2.03.55_125      -0.739       1.174      -0.083      -0.225      -2.159      -2.033
2.03.55_150      -0.176       0.138      -0.024      -0.027      -0.802      -0.891
2.03.55_200      -0.035       0.002      -0.003      -0.000      -0.152      -0.189
2.03.57_080      -8.343      20.680      -0.959      -1.559      -9.917      -0.098
2.03.57_085      -5.693      14.003      -0.620      -1.187      -7.978      -1.474
2.03.57_090      -3.885       9.410      -0.421      -0.858      -6.423      -2.177
2.03.57_095      -2.657       6.280      -0.298      -0.599      -5.176      -2.449
2.03.57_100      -1.825       4.165      -0.217      -0.408      -4.176      -2.460
2.03.57_105      -1.262       2.747      -0.161      -0.274      -3.374      -2.324
2.03.57_110      -0.881       1.802      -0.122      -0.181      -2.731      -2.114
2.03.57_125      -0.327       0.495      -0.056      -0.050      -1.472      -1.411
2.03.57_150      -0.094       0.053      -0.017      -0.006      -0.564      -0.628
2.03.57_200      -0.023       0.001      -0.003      -0.000      -0.115      -0.140
2.04.02_080      -7.901      21.283      -0.680      -1.451     -10.923       0.328
2.04.02_085      -5.280      14.034      -0.418      -1.051      -8.723      -1.438
2.04.02_090      -3.541       9.191      -0.274      -0.727      -6.981      -2.332
2.04.02_095      -2.392       5.983      -0.189      -0.488      -5.599      -2.686
2.04.02_100      -1.634       3.872      -0.137      -0.321      -4.501      -2.722
2.04.02_105      -1.135       2.494      -0.102      -0.209      -3.629      -2.581
2.04.02_110      -0.805       1.599      -0.079      -0.135      -2.933      -2.353
2.04.02_125      -0.337       0.411      -0.039      -0.035      -1.583      -1.583
2.04.02_150      -0.136       0.040      -0.015      -0.004      -0.619      -0.734
2.04.02_200      -0.051       0.000      -0.003      -0.000      -0.134      -0.188
2.04.09_080     -28.719      62.225      -5.125      -4.275     -20.757       3.349
2.04.09_085     -17.650      39.275      -2.316      -3.937     -15.836      -0.465
2.04.09_090     -10.710      24.580      -1.101      -2.932     -12.158      -2.322
2.04.09_095      -6.387      15.275      -0.571      -1.981      -9.381      -3.044
2.04.09_100      -3.711       9.436      -0.331      -1.267      -7.267      -3.141
2.04.09_105      -2.066       5.797      -0.216      -0.783      -5.650      -2.918
2.04.09_110      -1.064       3.545      -0.155      -0.472      -4.409      -2.555
2.04.09_125       0.100       0.790      -0.079      -0.094      -2.145      -1.427
2.04.09_150       0.291       0.061      -0.033      -0.004      -0.718      -0.404
2.04.09_200       0.142       0.000      -0.007       0.000      -0.124       0.011
2.04.14_080      -6.581      18.651      -0.633      -1.190     -11.064      -0.816
2.04.14_085      -4.716      13.407      -0.446      -0.907      -9.229      -1.891
2.04.14_090      -3.372       9.612      -0.328      -0.675      -7.710      -2.473
2.04.14_095      -2.408       6.875      -0.248      -0.493      -6.453      -2.727
2.04.14_100      -1.717       4.907      -0.193      -0.356      -5.410      -2.770
2.04.14_105      -1.223       3.494      -0.153      -0.254      -4.545      -2.681
2.04.14_110      -0.871       2.483      -0.123      -0.180      -3.826      -2.517
2.04.14_125      -0.314       0.880      -0.067      -0.062      -2.314      -1.877
2.04.14_150      -0.060       0.150      -0.027      -0.010      -1.055      -1.002
2.04.14_200      -0.005       0.004      -0.006      -0.000      -0.275      -0.282
2.04.20_080     -15.012      36.144      -1.647      -2.938     -16.044       0.503
2.04.20_085     -10.027      23.556      -0.967      -2.223     -12.708      -2.369
2.04.20_090      -6.762      15.267      -0.612      -1.578     -10.102      -3.787
2.04.20_095      -4.624       9.847      -0.414      -1.079      -8.055      -4.324
2.04.20_100      -3.218       6.325      -0.295      -0.722      -6.442      -4.352
2.04.20_105      -2.290       4.047      -0.218      -0.476      -5.168      -4.107
2.04.20_110      -1.673       2.581      -0.166      -0.312      -4.160      -3.730
2.04.20_125      -0.776       0.658      -0.081      -0.086      -2.219      -2.505
2.04.20_150      -0.349       0.064      -0.030      -0.011      -0.855      -1.179
2.04.20_200      -0.132       0.001      -0.005      -0.000      -0.181      -0.318
2.04.22_080     -12.004      32.776      -1.127      -1.438     -17.308       0.899
2.04.22_085      -8.033      22.339      -0.604      -1.167     -13.889      -1.355
2.04.22_090      -5.365      15.180      -0.334      -0.878     -11.175      -2.572
2.04.22_095      -3.578      10.286      -0.193      -0.630      -9.016      -3.132
2.04.22_100      -2.383       6.949      -0.118      -0.439      -7.295      -3.286
2.04.22_105      -1.585       4.680      -0.077      -0.299      -5.919      -3.201
2.04.22_110      -1.055       3.143      -0.053      -0.201      -4.818      -2.984
2.04.22_125      -0.312       0.934      -0.022      -0.057      -2.653      -2.109
2.04.22_150      -0.047       0.116      -0.006      -0.006      -1.063      -1.006
2.04.22_200      -0.005       0.002      -0.001      -0.000      -0.235      -0.239
2.04.29_080     -16.460      38.916      -2.136      -3.275     -18.275      -1.231
2.04.29_085     -11.572      26.668      -1.414      -2.520     -14.883      -3.721
2.04.29_090      -8.210      18.203      -0.986      -1.849     -12.151      -4.994
2.04.29_095      -5.896      12.385      -0.718      -1.319      -9.944      -5.492
2.04.29_100      -4.302       8.404      -0.540      -0.923      -8.157      -5.518
2.04.29_105      -3.195       5.683      -0.417      -0.638      -6.702      -5.269
2.04.29_110      -2.423       3.836      -0.326      -0.438      -5.522      -4.874
2.04.29_125      -1.213       1.162      -0.168      -0.139      -3.134      -3.491
2.04.29_150      -0.558       0.152      -0.062      -0.021      -1.301      -1.790
2.04.29_200      -0.203       0.002      -0.011      -0.001      -0.298      -0.510
2.04.35_080      -7.013      20.410      -0.591      -1.322     -11.208       0.276
2.04.35_085      -4.632      13.621      -0.344      -0.937      -9.037      -1.329
2.04.35_090      -3.045       9.029      -0.206      -0.639      -7.296      -2.157
2.04.35_095      -1.993       5.948      -0.127      -0.425      -5.899      -2.496
2.04.35_100      -1.300       3.897      -0.080      -0.277      -4.779      -2.539
2.04.35_105      -0.846       2.540      -0.051      -0.179      -3.880      -2.415
2.04.35_110      -0.549       1.648      -0.033      -0.114      -3.158      -2.207
2.04.35_125      -0.150       0.439      -0.009      -0.029      -1.735      -1.484
2.04.35_150      -0.020       0.045      -0.002      -0.003      -0.691      -0.671
2.04.35_200      -0.003       0.000      -0.000      -0.000      -0.151      -0.154
2.04.38_080      -5.011      15.065      -0.425      -0.827      -7.971       0.832
2.04.38_085      -3.165       9.597      -0.256      -0.587      -6.259      -0.672
