# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
3.4.03_105     -17.538      20.590      -3.206      -1.332      -9.302     -10.789
3.4.03_110     -12.189      13.498      -2.068      -1.362      -7.382      -9.503
3.4.03_125      -4.474       3.689      -0.694      -0.613      -3.769      -5.860
3.4.03_150      -1.235       0.396      -0.159      -0.089      -1.314      -2.401
3.4.03_200      -0.269       0.004      -0.016      -0.002      -0.224      -0.507
3.4.04_080     -57.018      75.436     -16.598      19.505     -19.570       1.756
3.4.04_085     -37.181      49.457      -8.490       8.005     -14.923      -3.132
3.4.04_090     -24.461      32.044      -4.551       3.044     -11.468      -5.393
3.4.04_095     -16.282      20.576      -2.607       1.013      -8.875      -6.175
3.4.04_100     -10.997      13.119      -1.606       0.237      -6.908      -6.156
3.4.04_105      -7.559       8.315      -1.057      -0.026      -5.402      -5.729
3.4.04_110      -5.302       5.244      -0.731      -0.094      -4.241      -5.123
3.4.04_125      -2.111       1.283      -0.287      -0.056      -2.097      -3.267
3.4.04_150      -0.726       0.115      -0.078      -0.010      -0.705      -1.405
3.4.04_200      -0.212       0.001      -0.011      -0.001      -0.120      -0.343
3.4.05_080     -34.918      49.065      -6.767       9.910     -15.147       2.143
3.4.05_085     -21.910      31.004      -3.310       4.226     -11.510      -1.500
3.4.05_090     -13.820      19.403      -1.742       1.825      -8.805      -3.139
3.4.05_095      -8.774      12.050      -0.999       0.816      -6.773      -3.679
3.4.05_100      -5.614       7.435      -0.620       0.387      -5.231      -3.644
3.4.05_105      -3.624       4.561      -0.409       0.197      -4.055      -3.330
3.4.05_110      -2.363       2.783      -0.281       0.108      -3.154      -2.906
3.4.05_125      -0.698       0.614      -0.105       0.025      -1.518      -1.682
3.4.05_150      -0.103       0.045      -0.027       0.003      -0.495      -0.575
3.4.05_200       0.024       0.000      -0.004       0.000      -0.083      -0.063
3.4.06_080    -118.219     144.328     -53.423      60.003     -31.523       1.167
3.4.06_085     -80.191     101.115     -29.390      26.046     -24.518      -6.938
3.4.06_090     -54.552      69.804     -16.257       9.774     -19.161     -10.393
3.4.06_095     -37.290      47.629      -9.200       2.537     -15.067     -11.391
3.4.06_100     -25.664      32.203      -5.407      -0.337     -11.924     -11.128
3.4.06_105     -17.816      21.619      -3.332      -1.236      -9.492     -10.257
3.4.06_110     -12.500      14.432      -2.158      -1.320      -7.595      -9.140
3.4.06_125      -4.686       4.183      -0.743      -0.630      -3.978      -5.854
3.4.06_150      -1.297       0.498      -0.184      -0.099      -1.440      -2.522
3.4.06_200      -0.284       0.006      -0.022      -0.003      -0.253      -0.556
3.5.01_080      -5.389      13.056      -1.041      -0.159      -4.518       1.950
3.5.01_085      -3.000       7.268      -0.574      -0.116      -3.269       0.309
3.5.01_090      -1.686       4.020      -0.326      -0.072      -2.379      -0.442
3.5.01_095      -0.963       2.212      -0.190      -0.042      -1.742      -0.724
3.5.01_100      -0.562       1.211      -0.114      -0.023      -1.284      -0.773
3.5.01_105      -0.339       0.660      -0.071      -0.013      -0.954      -0.716
3.5.01_110      -0.213       0.359      -0.045      -0.007      -0.716      -0.622
3.5.01_125      -0.071       0.057      -0.014      -0.001      -0.320      -0.349
3.5.01_150      -0.024       0.003      -0.003      -0.000      -0.101      -0.126
3.5.01_200      -0.007       0.000      -0.000      -0.000      -0.018      -0.026
3.6.01_080     -13.941      27.742      -2.799       0.766      -9.966       1.801
3.6.01_085      -7.894      15.911      -1.467       0.041      -7.321      -0.729
3.6.01_090      -4.494       9.025      -0.823      -0.111      -5.409      -1.812
3.6.01_095      -2.585       5.072      -0.487      -0.107      -4.018      -2.125
3.6.01_100      -1.513       2.827      -0.299      -0.075      -2.998      -2.059
3.6.01_105      -0.909       1.565      -0.190      -0.047      -2.249      -1.830
3.6.01_110      -0.566       0.861      -0.124      -0.028      -1.697      -1.553
3.6.01_125      -0.184       0.139      -0.040      -0.006      -0.762      -0.852
3.6.01_150      -0.069       0.006      -0.009      -0.000      -0.240      -0.313
3.6.01_200      -0.024       0.000      -0.001      -0.000      -0.042      -0.067
3.6.02_080     -10.942      22.155      -1.490       0.727      -8.871       1.579
3.6.02_085      -6.040      12.484      -0.717       0.150      -6.498      -0.620
3.6.02_090      -3.329       6.962      -0.365       0.001      -4.784      -1.516
3.6.02_095      -1.834       3.847      -0.194      -0.025      -3.539      -1.745
3.6.02_100      -1.012       2.110      -0.106      -0.022      -2.630      -1.659
3.6.02_105      -0.559       1.150      -0.058      -0.014      -1.965      -1.448
3.6.02_110      -0.310       0.623      -0.033      -0.008      -1.478      -1.206
3.6.02_125      -0.054       0.096      -0.006      -0.001      -0.658      -0.624
3.6.02_150      -0.001       0.004      -0.001      -0.000      -0.206      -0.203
3.6.02_200       0.005       0.000      -0.000       0.000      -0.035      -0.031
3.6.03_080     -21.182      39.622      -5.182       0.996     -12.220       2.033
3.6.03_085     -12.346      23.491      -2.686      -0.248      -9.040      -0.828
3.6.03_090      -7.212      13.770      -1.476      -0.452      -6.738      -2.108
3.6.03_095      -4.237       7.998      -0.853      -0.372      -5.055      -2.519
3.6.03_100      -2.513       4.609      -0.512      -0.253      -3.813      -2.481
3.6.03_105      -1.512       2.639      -0.317      -0.159      -2.891      -2.239
3.6.03_110      -0.928       1.502      -0.200      -0.095      -2.204      -1.926
3.6.03_125      -0.260       0.269      -0.057      -0.019      -1.013      -1.081
3.6.03_150      -0.070       0.014      -0.011      -0.001      -0.325      -0.393
3.6.03_200      -0.019       0.000      -0.002       0.002      -0.057      -0.077
3.7.01_080     -17.299      29.465      -3.770       4.151     -11.439       1.108
3.7.01_085      -9.867      17.089      -1.924       1.666      -8.438      -1.474
3.7.01_090      -5.660       9.794      -1.060       0.687      -6.265      -2.503
3.7.01_095      -3.282       5.559      -0.622       0.292      -4.678      -2.732
3.7.01_100      -1.938       3.128      -0.382       0.126      -3.511      -2.576
3.7.01_105      -1.175       1.748      -0.243       0.055      -2.649      -2.264
3.7.01_110      -0.739       0.970      -0.159       0.023      -2.009      -1.914
3.7.01_125      -0.248       0.161      -0.051       0.001      -0.911      -1.049
3.7.01_150      -0.095       0.007      -0.012      -0.000      -0.288      -0.388
3.7.01_200      -0.034       0.000      -0.002      -0.000      -0.050      -0.085
3.7.02_080     -60.713      85.728     -16.837      15.853     -22.276       1.755
3.7.02_085     -38.570      55.672      -8.477       4.825     -16.785      -3.335
3.7.02_090     -24.562      35.618      -4.415       0.600     -12.732      -5.491
3.7.02_095     -15.721      22.520      -2.422      -0.741      -9.723      -6.087
3.7.02_100     -10.144      14.103      -1.413      -0.968      -7.469      -5.890
3.7.02_105      -6.621       8.764      -0.876      -0.829      -5.769      -5.330
3.7.02_110      -4.388       5.410      -0.571      -0.616      -4.477      -4.641
3.7.02_125      -1.453       1.234      -0.191      -0.185      -2.142      -2.737
3.7.02_150      -0.391       0.098      -0.041      -0.019      -0.686      -1.039
3.7.02_200      -0.088       0.001      -0.004      -0.000      -0.111      -0.202
3.7.03_080     -29.953      47.201      -8.522       8.317     -15.074       1.967
3.7.03_085     -17.701      28.603      -4.304       3.135     -11.193      -1.461
3.7.03_090     -10.478      17.110      -2.305       1.121      -8.382      -2.934
3.7.03_095      -6.229      10.129      -1.307       0.368      -6.323      -3.363
3.7.03_100      -3.733       5.946      -0.778       0.100      -4.799      -3.264
3.7.03_105      -2.265       3.464      -0.479       0.012      -3.663      -2.931
3.7.03_110      -1.398       2.005      -0.304      -0.012      -2.810      -2.519
3.7.03_125      -0.390       0.376      -0.087      -0.009      -1.311      -1.421
3.7.03_150      -0.100       0.021      -0.016      -0.001      -0.421      -0.517
3.7.03_200      -0.027       0.000      -0.005       0.006      -0.074      -0.100
3.8.01_080     -23.020      36.565      -5.985       8.175     -13.843       1.892
3.8.01_085     -13.228      21.549      -2.884       3.288     -10.239      -1.515
3.8.01_090      -7.627      12.527      -1.510       1.342      -7.628      -2.895
3.8.01_095      -4.431       7.205      -0.855       0.561      -5.718      -3.239
3.8.01_100      -2.609       4.107      -0.515       0.240      -4.310      -3.087
3.8.01_105      -1.568       2.323      -0.324       0.105      -3.265      -2.731
3.8.01_110      -0.971       1.304      -0.211       0.046      -2.487      -2.319
3.8.01_125      -0.301       0.223      -0.068       0.003      -1.138      -1.281
3.8.01_150      -0.107       0.011      -0.016      -0.001      -0.360      -0.473
3.8.01_200      -0.039       0.000      -0.002      -0.000      -0.062      -0.103
3.8.02_080     -17.021      27.414      -3.138       6.569     -12.026       1.798
3.8.02_085      -9.492      15.765      -1.416       2.910      -8.880      -1.114
3.8.02_090      -5.273       8.955      -0.688       1.355      -6.603      -2.253
3.8.02_095      -2.916       5.037      -0.356       0.662      -4.938      -2.512
3.8.02_100      -1.605       2.809      -0.193       0.337      -3.711      -2.364
3.8.02_105      -0.878       1.555      -0.109       0.176      -2.803      -2.058
3.8.02_110      -0.475       0.856      -0.062       0.094      -2.128      -1.716
3.8.02_125      -0.062       0.138      -0.014       0.015      -0.966      -0.889
3.8.02_150       0.014       0.006      -0.002       0.001      -0.304      -0.285
3.8.02_200       0.012       0.000      -0.001       0.000      -0.052      -0.040
3.8.03_080     -47.081      67.027     -18.036      22.987     -19.890       5.007
3.8.03_085     -28.353      41.896      -8.746       9.168     -14.848      -0.884
3.8.03_090     -17.072      25.775      -4.444       3.456     -11.166      -3.451
3.8.03_095     -10.300      15.660      -2.396       1.195      -8.459      -4.300
3.8.03_100      -6.242       9.419      -1.370       0.346      -6.450      -4.298
3.8.03_105      -3.811       5.617      -0.824       0.052      -4.947      -3.913
3.8.03_110      -2.354       3.327      -0.515      -0.035      -3.814      -3.392
3.8.03_125      -0.626       0.666      -0.146      -0.031      -1.800      -1.937
3.8.03_150      -0.133       0.042      -0.025      -0.004      -0.580      -0.701
3.8.03_200      -0.033       0.000      -0.002      -0.000      -0.100      -0.135
4.1.01_080     -10.182      19.781      -1.391      -1.752      -5.486       0.970
4.1.01_085      -6.617      11.504      -0.947      -1.101      -4.025      -1.186
4.1.01_090      -4.480       6.616      -0.689      -0.658      -2.984      -2.194
4.1.01_095      -3.178       3.765      -0.522      -0.382      -2.229      -2.546
4.1.01_100      -2.363       2.128      -0.405      -0.219      -1.676      -2.536
4.1.01_105      -1.840       1.195      -0.320      -0.124      -1.269      -2.358
4.1.01_110      -1.488       0.668      -0.255      -0.071      -0.968      -2.114
4.1.01_125      -0.921       0.114      -0.135      -0.014      -0.451      -1.407
4.1.01_150      -0.530       0.006      -0.054      -0.001      -0.151      -0.731
4.1.01_200      -0.239       0.000      -0.013      -0.000      -0.030      -0.281
4.1.02_080     -19.856      36.470      -3.013      -3.803     -10.099      -0.301
4.1.02_085     -13.780      23.338      -2.033      -2.502      -7.754      -2.732
4.1.02_090      -9.875      14.857      -1.464      -1.600      -6.001      -4.083
4.1.02_095      -7.335       9.419      -1.108      -1.008      -4.671      -4.703
4.1.02_100      -5.655       5.950      -0.868      -0.632      -3.653      -4.857
4.1.02_105      -4.518       3.747      -0.695      -0.397      -2.869      -4.732
4.1.02_110      -3.728       2.352      -0.564      -0.251      -2.263      -4.455
4.1.02_125      -2.420       0.570      -0.318      -0.069      -1.140      -3.377
4.1.02_150      -1.499       0.051      -0.136      -0.012      -0.405      -2.000
4.1.02_200      -0.743       0.000      -0.033      -0.001      -0.079      -0.855
4.1.03_080     -31.887      58.855      -6.580      -7.893     -12.125       0.371
4.1.03_085     -21.835      38.497      -4.110      -5.439      -9.151      -2.039
4.1.03_090     -15.219      24.913      -2.685      -3.581      -6.971      -3.542
4.1.03_095     -10.844      15.984      -1.832      -2.288      -5.352      -4.332
4.1.03_100      -7.927      10.182      -1.299      -1.433      -4.136      -4.613
4.1.03_105      -5.957       6.447      -0.950      -0.887      -3.213      -4.560
4.1.03_110      -4.606       4.062      -0.712      -0.545      -2.507      -4.309
4.1.03_125      -2.487       0.991      -0.333      -0.127      -1.221      -3.176
