# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
2.039_085       -14.040        23.315        -2.242        -2.099        -7.569        -2.635
2.039_090       -11.122        16.935        -1.698        -1.514        -6.356        -3.755
2.039_095        -8.898        12.304        -1.310        -1.083        -5.350        -4.338
2.039_100        -7.192         8.938        -1.025        -0.772        -4.511        -4.561
2.039_105        -5.872         6.490        -0.809        -0.548        -3.810        -4.549
2.039_110        -4.844         4.709        -0.642        -0.388        -3.224        -4.389
2.039_125        -2.883         1.790        -0.331        -0.137        -1.973        -3.534
2.039_150        -1.437         0.348        -0.118        -0.024        -0.907        -2.138
2.039_200        -0.529         0.012        -0.021        -0.001        -0.231        -0.770
2.040_080       -18.298        32.972        -3.263        -3.106        -9.087        -0.782
2.040_085       -14.363        24.010        -2.397        -2.259        -7.628        -2.637
2.040_090       -11.375        17.498        -1.813        -1.625        -6.422        -3.738
2.040_095        -9.096        12.762        -1.401        -1.160        -5.421        -4.317
2.040_100        -7.347         9.311        -1.098        -0.825        -4.586        -4.545
2.040_105        -5.994         6.795        -0.870        -0.585        -3.887        -4.542
2.040_110        -4.941         4.958        -0.695        -0.414        -3.301        -4.392
2.040_125        -2.937         1.922        -0.365        -0.147        -2.043        -3.570
2.040_150        -1.469         0.389        -0.136        -0.026        -0.955        -2.198
2.040_200        -0.558         0.014        -0.026        -0.001        -0.250        -0.822
2.041_080       -17.127        32.148        -2.892        -2.889       -10.679        -1.439
2.041_085       -13.528        23.458        -2.164        -2.121        -8.984        -3.338
2.041_090       -10.797        17.147        -1.666        -1.544        -7.578        -4.437
2.041_095        -8.708        12.552        -1.307        -1.119        -6.407        -4.988
2.041_100        -7.097         9.197        -1.039        -0.808        -5.428        -5.175
2.041_105        -5.843         6.744        -0.833        -0.583        -4.609        -5.124
2.041_110        -4.859         4.946        -0.672        -0.420        -3.921        -4.925
2.041_125        -2.954         1.939        -0.362        -0.156        -2.434        -3.967
2.041_150        -1.512         0.396        -0.137        -0.030        -1.145        -2.427
2.041_200        -0.584         0.014        -0.026        -0.001        -0.302        -0.899
2.042_080       -14.070        28.848        -2.141        -2.592        -9.763         0.283
2.042_085       -10.461        20.202        -1.468        -1.818        -8.050        -1.596
2.042_090        -7.842        14.122        -1.050        -1.255        -6.659        -2.683
2.042_095        -5.937         9.861        -0.777        -0.857        -5.525        -3.236
2.042_100        -4.547         6.876        -0.589        -0.582        -4.596        -3.438
2.042_105        -3.528         4.790        -0.455        -0.393        -3.834        -3.421
2.042_110        -2.775         3.333        -0.357        -0.265        -3.207        -3.271
2.042_125        -1.475         1.118        -0.182        -0.082        -1.908        -2.529
2.042_150        -0.669         0.178        -0.067        -0.012        -0.854        -1.424
2.042_200        -0.237         0.004        -0.013        -0.001        -0.219        -0.466
2.043_080       -15.060        29.759        -2.111        -2.171       -10.567        -0.150
2.043_085       -11.411        21.181        -1.504        -1.540        -8.829        -2.104
2.043_090        -8.724        15.078        -1.105        -1.080        -7.396        -3.226
2.043_095        -6.734        10.735        -0.830        -0.752        -6.208        -3.789
2.043_100        -5.253         7.644        -0.633        -0.521        -5.223        -3.986
2.043_105        -4.143         5.443        -0.488        -0.361        -4.402        -3.950
2.043_110        -3.304         3.876        -0.379        -0.250        -3.718        -3.774
2.043_125        -1.792         1.398        -0.184        -0.083        -2.268        -2.928
2.043_150        -0.788         0.253        -0.060        -0.014        -1.043        -1.652
2.043_200        -0.244         0.008        -0.009        -0.000        -0.269        -0.515
2.044_080       -13.107        26.293        -2.108        -2.539        -8.417         0.122
2.044_085        -9.815        18.340        -1.472        -1.764        -6.906        -1.616
2.044_090        -7.422        12.768        -1.070        -1.209        -5.684        -2.616
2.044_095        -5.678         8.876        -0.802        -0.821        -4.692        -3.116
2.044_100        -4.402         6.163        -0.616        -0.554        -3.883        -3.293
2.044_105        -3.463         4.274        -0.482        -0.373        -3.223        -3.267
2.044_110        -2.766         2.960        -0.382        -0.251        -2.682        -3.120
2.044_125        -1.547         0.979        -0.200        -0.077        -1.571        -2.417
2.044_150        -0.760         0.153        -0.078        -0.011        -0.687        -1.384
2.044_200        -0.299         0.004        -0.017        -0.000        -0.169        -0.482
2.045_080       -16.029        31.161        -2.680        -2.855       -10.611        -1.015
2.045_085       -12.577        22.688        -1.981        -2.064        -8.936        -2.870
2.045_090        -9.963        16.550        -1.506        -1.481        -7.546        -3.946
2.045_095        -7.969        12.093        -1.168        -1.059        -6.389        -4.491
2.045_100        -6.437         8.846        -0.917        -0.755        -5.420        -4.683
2.045_105        -5.250         6.476        -0.727        -0.538        -4.608        -4.646
2.045_110        -4.323         4.742        -0.580        -0.383        -3.924        -4.468
2.045_125        -2.549         1.860        -0.302        -0.138        -2.450        -3.579
2.045_150        -1.240         0.383        -0.109        -0.025        -1.161        -2.152
2.045_200        -0.443         0.014        -0.019        -0.001        -0.309        -0.757
2.046_080       -18.758        35.424        -3.550        -3.553       -11.332        -1.770
2.046_085       -14.887        26.080        -2.649        -2.608        -9.624        -3.688
2.046_090       -11.928        19.252        -2.041        -1.898        -8.201        -4.816
2.046_095        -9.651        14.249        -1.609        -1.375        -7.008        -5.394
2.046_100        -7.886        10.574        -1.288        -0.995        -6.003        -5.599
2.046_105        -6.506         7.864        -1.043        -0.720        -5.154        -5.558
2.046_110        -5.418         5.859        -0.850        -0.521        -4.433        -5.362
2.046_125        -3.297         2.439        -0.473        -0.199        -2.850        -4.380
2.046_150        -1.671         0.566        -0.190        -0.041        -1.410        -2.746
2.046_200        -0.633         0.028        -0.040        -0.002        -0.397        -1.044
2.047_080       -13.807        27.164        -1.972        -2.189        -9.384        -0.188
2.047_085       -10.630        19.562        -1.433        -1.570        -7.886        -1.959
2.047_090        -8.258        14.099        -1.070        -1.117        -6.644        -2.990
2.047_095        -6.475        10.168        -0.813        -0.791        -5.610        -3.521
