# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
2.049_085       -14.421        22.914        -2.554        -2.223        -7.596        -3.881
2.049_090       -11.518        16.629        -1.956        -1.604        -6.380        -4.829
2.049_095        -9.298        12.079        -1.527        -1.148        -5.374        -5.269
2.049_100        -7.587         8.779        -1.209        -0.818        -4.537        -5.372
2.049_105        -6.258         6.381        -0.966        -0.581        -3.837        -5.261
2.049_110        -5.215         4.635        -0.778        -0.412        -3.250        -5.019
2.049_125        -3.201         1.774        -0.417        -0.146        -1.999        -3.988
2.049_150        -1.667         0.349        -0.159        -0.026        -0.923        -2.426
2.049_200        -0.653         0.012        -0.032        -0.001        -0.235        -0.909
2.050_080       -16.589        29.089        -2.836        -2.597        -8.604        -1.537
2.050_085       -13.007        20.949        -2.099        -1.883        -7.174        -3.213
2.050_090       -10.304        15.083        -1.593        -1.349        -5.995        -4.158
2.050_095        -8.249        10.855        -1.229        -0.959        -5.020        -4.602
2.050_100        -6.676         7.812        -0.960        -0.678        -4.213        -4.715
2.050_105        -5.463         5.620        -0.756        -0.477        -3.542        -4.618
2.050_110        -4.516         4.039        -0.599        -0.335        -2.983        -4.393
2.050_125        -2.709         1.485        -0.305        -0.115        -1.798        -3.441
2.050_150        -1.367         0.269        -0.106        -0.019        -0.804        -2.028
2.050_200        -0.508         0.007        -0.018        -0.001        -0.196        -0.716
2.051_080       -16.907        29.750        -3.019        -2.791        -8.649        -1.616
2.051_085       -13.256        21.501        -2.224        -2.015        -7.227        -3.222
2.051_090       -10.497        15.541        -1.682        -1.439        -6.054        -4.131
2.051_095        -8.398        11.240        -1.297        -1.019        -5.084        -4.560
2.051_100        -6.792         8.133        -1.014        -0.719        -4.280        -4.673
2.051_105        -5.552         5.887        -0.801        -0.506        -3.610        -4.582
2.051_110        -4.586         4.261        -0.637        -0.355        -3.052        -4.368
2.051_125        -2.745         1.603        -0.330        -0.122        -1.859        -3.453
2.051_150        -1.389         0.305        -0.120        -0.021        -0.846        -2.071
2.051_200        -0.532         0.010        -0.023        -0.001        -0.212        -0.758
2.052_080       -15.865        29.409        -2.720        -2.599       -10.346        -2.121
2.052_085       -12.493        21.236        -2.041        -1.890        -8.658        -3.845
2.052_090        -9.947        15.356        -1.571        -1.362        -7.264        -4.788
2.052_095        -8.012        11.116        -1.229        -0.977        -6.110        -5.212
2.052_100        -6.524         8.050        -0.973        -0.698        -5.149        -5.295
2.052_105        -5.364         5.826        -0.776        -0.498        -4.345        -5.156
2.052_110        -4.459         4.216        -0.622        -0.355        -3.675        -4.894
2.052_125        -2.720         1.579        -0.327        -0.127        -2.247        -3.842
2.052_150        -1.401         0.301        -0.121        -0.023        -1.035        -2.279
2.052_200        -0.547         0.009        -0.023        -0.001        -0.263        -0.825
2.053_080       -12.771        24.953        -2.117        -2.204        -8.358        -0.497
2.053_085        -9.569        17.334        -1.468        -1.535        -6.870        -2.107
2.053_090        -7.248        12.024        -1.055        -1.052        -5.666        -2.997
2.053_095        -5.558         8.325        -0.780        -0.713        -4.685        -3.410
2.053_100        -4.321         5.755        -0.589        -0.480        -3.884        -3.519
2.053_105        -3.410         3.974        -0.452        -0.322        -3.230        -3.439
2.053_110        -2.732         2.741        -0.351        -0.216        -2.693        -3.249
2.053_125        -1.534         0.894        -0.173        -0.065        -1.587        -2.465
2.053_150        -0.741         0.136        -0.061        -0.009        -0.700        -1.376
2.053_200        -0.271         0.003        -0.012        -0.000        -0.175        -0.456
2.054_080       -13.858        26.836        -1.964        -1.924        -9.910        -0.820
2.054_085       -10.499        18.965        -1.414        -1.357        -8.236        -2.542
2.054_090        -8.035        13.399        -1.046        -0.946        -6.860        -3.488
2.054_095        -6.214         9.466        -0.789        -0.655        -5.726        -3.919
2.054_100        -4.862         6.688        -0.603        -0.452        -4.791        -4.019
2.054_105        -3.847         4.725        -0.465        -0.311        -4.016        -3.914
2.054_110        -3.079         3.338        -0.361        -0.214        -3.373        -3.689
2.054_125        -1.689         1.171        -0.173        -0.069        -2.023        -2.784
2.054_150        -0.749         0.202        -0.056        -0.011        -0.908        -1.522
2.054_200        -0.231         0.006        -0.009        -0.000        -0.224        -0.458
2.055_080       -14.951        28.604        -2.477        -2.532       -10.331        -1.687
2.055_085       -11.702        20.635        -1.836        -1.817        -8.654        -3.373
2.055_090        -9.256        14.914        -1.395        -1.293        -7.271        -4.301
2.055_095        -7.394        10.788        -1.080        -0.916        -6.120        -4.723
2.055_100        -5.969         7.807        -0.845        -0.648        -5.161        -4.816
2.055_105        -4.869         5.653        -0.667        -0.458        -4.362        -4.702
2.055_110        -4.011         4.094        -0.529        -0.323        -3.692        -4.462
2.055_125        -2.375         1.551        -0.270        -0.113        -2.267        -3.475
2.055_150        -1.164         0.300        -0.095        -0.020        -1.047        -2.026
2.055_200        -0.416         0.010        -0.017        -0.001        -0.267        -0.690
2.056_080       -17.752        31.778        -3.655        -3.464        -9.341        -2.434
2.056_085       -14.224        23.358        -2.739        -2.529        -7.900        -4.034
2.056_090       -11.510        17.212        -2.111        -1.831        -6.703        -4.944
2.056_095        -9.412        12.721        -1.662        -1.320        -5.705        -5.378
2.056_100        -7.769         9.413        -1.327        -0.950        -4.864        -5.497
2.056_105        -6.475         6.980        -1.070        -0.683        -4.156        -5.403
2.056_110        -5.446         5.186        -0.869        -0.492        -3.559        -5.179
2.056_125        -3.412         2.119        -0.478        -0.185        -2.247        -4.202
2.056_150        -1.811         0.485        -0.189        -0.037        -1.089        -2.641
2.056_200        -0.722         0.022        -0.039        -0.002        -0.292        -1.032
2.057_080       -24.268        41.799        -5.822        -4.897       -11.303        -4.491
2.057_085       -19.757        30.858        -4.288        -3.676        -9.601        -6.463
2.057_090       -16.240        22.800        -3.265        -2.720        -8.187        -7.612
2.057_095       -13.486        16.860        -2.556        -1.996        -7.003        -8.182
